PassengerId,HomePlanet,CryoSleep,Cabin,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Name,Transported
3747_02,Europa,False,F/67/P,TRAPPIST-1e,37.5,False,994,1306,843,685,638,Nova Stark,False
3748_01,Earth,False,D/160/S,55 Cancri e,10.3,False,889,913,1110,405,1290,Nova Stark,True
3748_02,Earth,False,G/104/P,PSO J318.5-22,17.7,False,1087,118,340,312,162,Jordan Benson,False
3749_01,Earth,False,A/149/P,PSO J318.5-22,42.3,False,1424,672,1423,398,908,Remy Vivaldi,True
3749_02,Europa,True,G/179/S,TRAPPIST-1e,42.5,False,0,0,0,0,0,Ilya Komarov,True
3750_01,Earth,True,B/62/P,TRAPPIST-1e,43.5,False,0,0,0,0,0,Priya Kaur,True
3750_02,Europa,False,A/84/S,PSO J318.5-22,34.8,False,1082,748,239,310,320,Remy Vivaldi,False
3751_01,Earth,False,G/21/P,PSO J318.5-22,11.4,False,413,1345,401,58,52,Leo Stark,True
3751_02,Earth,False,E/178/S,PSO J318.5-22,24.1,False,1087,632,1142,285,17,Ilya Komarov,False
3752_01,Europa,True,E/127/P,TRAPPIST-1e,34.1,True,0,0,0,0,0,Nova Stark,True
3752_02,Earth,False,B/28/P,TRAPPIST-1e,16.1,False,159,141,396,1041,579,Lara Xel'Naga,False
3753_01,Mars,True,E/149/S,TRAPPIST-1e,17.6,False,0,0,0,0,0,Jordan Benson,True
3753_02,Europa,False,A/88/S,PSO J318.5-22,47.8,True,460,285,1028,128,955,Leo Stark,True
3754_01,Mars,True,E/175/S,PSO J318.5-22,36.5,False,0,0,0,0,0,Hiro Tanaka,True
3754_02,Mars,False,A/49/P,TRAPPIST-1e,24.9,False,1106,1141,28,1004,1381,Remy Vivaldi,False
3755_01,Earth,False,A/200/S,TRAPPIST-1e,16.7,False,1309,335,569,312,598,Ilya Komarov,False
3755_02,Earth,False,C/171/S,TRAPPIST-1e,31.3,False,1146,864,370,804,313,Mila Benson,True
3756_01,Earth,False,D/97/P,TRAPPIST-1e,46.9,False,1029,472,1341,1248,1056,Mila Benson,False
3756_02,Mars,False,B/86/P,55 Cancri e,47.0,False,88,1357,39,680,374,Ethan Zhao,False
3757_01,Earth,True,C/90/P,PSO J318.5-22,30.9,False,0,0,0,0,0,Mila Benson,True
3757_02,Mars,True,B/17/P,PSO J318.5-22,23.0,False,0,0,0,0,0,Remy Vivaldi,True
3758_01,Earth,False,C/52/S,TRAPPIST-1e,2.1,True,805,208,326,991,502,Aria Lin,False
3758_02,Earth,False,F/89/S,TRAPPIST-1e,39.2,False,278,1405,787,1006,951,Ilya Komarov,False
3759_01,Earth,True,C/145/S,TRAPPIST-1e,13.9,False,0,0,0,0,0,Priya Kaur,True
3759_02,Europa,False,G/167/P,TRAPPIST-1e,21.0,False,297,1401,432,1009,1135,Nova Stark,False
3760_01,Europa,True,A/48/P,55 Cancri e,23.9,False,0,0,0,0,0,Kai Vega,True
3760_02,Europa,False,B/59/S,55 Cancri e,28.3,False,303,935,1470,720,495,Remy Vivaldi,False
3761_01,Earth,False,D/176/S,PSO J318.5-22,50.0,False,887,807,331,712,575,Lara Xel'Naga,True
3761_02,Earth,False,F/171/P,PSO J318.5-22,28.3,False,349,837,319,536,411,Mila Benson,False
3762_01,Earth,False,B/170/S,TRAPPIST-1e,29.9,False,532,501,1177,913,1091,Mila Benson,True
3762_02,Europa,False,D/164/P,55 Cancri e,3.9,False,1064,526,1192,710,749,Remy Vivaldi,False
3763_01,Earth,False,B/25/S,PSO J318.5-22,33.5,False,254,1181,299,957,426,Remy Vivaldi,False
3763_02,Mars,False,E/72/P,55 Cancri e,33.6,False,989,306,98,120,1053,Priya Kaur,False
3764_01,Europa,False,E/19/S,55 Cancri e,8.2,False,1427,1054,1185,1455,1179,Nova Stark,False
3764_02,Earth,False,F/165/S,TRAPPIST-1e,26.1,False,1346,628,1214,1199,947,Ethan Zhao,False
3765_01,Europa,True,D/128/S,TRAPPIST-1e,19.6,False,0,0,0,0,0,Nova Stark,True
3765_02,Earth,False,A/129/S,TRAPPIST-1e,38.5,False,832,819,810,761,1362,Leo Stark,False
3766_01,Earth,False,B/132/P,PSO J318.5-22,19.0,False,806,1496,1040,1243,486,Nova Stark,True
3766_02,Earth,False,B/76/S,55 Cancri e,42.4,True,810,1328,516,1152,834,Nova Stark,False
3767_01,Earth,False,A/19/S,TRAPPIST-1e,26.3,False,1155,555,1344,496,887,Leo Stark,False
3767_02,Earth,False,D/91/P,TRAPPIST-1e,32.1,False,381,215,755,542,915,Leo Stark,False
3768_01,Europa,False,F/71/P,55 Cancri e,45.2,False,1179,165,207,23,806,Remy Vivaldi,False
3768_02,Earth,False,C/94/S,TRAPPIST-1e,30.0,False,886,690,331,1001,240,Remy Vivaldi,True
3769_01,Europa,False,D/85/P,TRAPPIST-1e,40.5,False,1106,89,438,542,192,Lara Xel'Naga,True
3769_02,Earth,False,E/77/S,TRAPPIST-1e,3.2,True,487,611,1372,1112,954,Hiro Tanaka,False
3770_01,Mars,False,G/94/S,TRAPPIST-1e,28.0,False,145,1026,1337,326,987,Hiro Tanaka,False
3770_02,Europa,True,G/77/S,TRAPPIST-1e,11.0,False,0,0,0,0,0,Ilya Komarov,True
3771_01,Mars,False,F/199/P,55 Cancri e,15.8,False,487,66,88,1158,201,Nova Stark,False
3771_02,Europa,True,C/165/P,55 Cancri e,17.2,False,0,0,0,0,0,Nova Stark,True
3772_01,Europa,True,A/133/P,TRAPPIST-1e,18.5,False,0,0,0,0,0,Jordan Benson,True
3772_02,Europa,False,D/115/S,TRAPPIST-1e,24.8,False,78,377,164,748,936,Ilya Komarov,False
3773_01,Mars,False,D/52/P,TRAPPIST-1e,34.2,False,1225,1063,168,1093,791,Priya Kaur,True
3773_02,Earth,False,C/65/P,PSO J318.5-22,17.8,False,1353,1463,1422,1002,353,Lara Xel'Naga,False
3774_01,Europa,False,F/22/S,PSO J318.5-22,10.0,False,344,642,788,376,1318,Jordan Benson,False
3774_02,Europa,False,F/119/S,TRAPPIST-1e,15.9,False,1311,1277,433,500,1108,Kai Vega,True
3775_01,Earth,False,G/196/S,PSO J318.5-22,34.5,False,496,601,1014,1185,666,Hiro Tanaka,False
3775_02,Earth,False,A/32/S,TRAPPIST-1e,31.0,False,364,1448,966,363,107,Jordan Benson,False
3776_01,Earth,False,C/8/S,TRAPPIST-1e,20.2,False,303,968,1438,1473,1417,Lara Xel'Naga,False
3776_02,Mars,False,G/129/P,PSO J318.5-22,18.7,False,364,737,988,1020,1452,Priya Kaur,True
3777_01,Europa,True,D/175/S,TRAPPIST-1e,25.0,False,0,0,0,0,0,Priya Kaur,True
3777_02,Earth,True,C/166/P,TRAPPIST-1e,30.8,False,0,0,0,0,0,Jordan Benson,False
3778_01,Earth,False,C/67/S,TRAPPIST-1e,34.1,False,398,621,142,947,1093,Remy Vivaldi,True
3778_02,Earth,True,A/3/S,55 Cancri e,28.1,False,0,0,0,0,0,Mila Benson,True
3779_01,Europa,False,F/149/S,PSO J318.5-22,43.5,False,551,1050,298,691,557,Mila Benson,False
3779_02,Earth,True,A/100/S,TRAPPIST-1e,18.4,False,0,0,0,0,0,Priya Kaur,True
3780_01,Mars,False,E/72/S,TRAPPIST-1e,12.1,False,1149,57,176,718,1308,Aria Lin,True
3780_02,Europa,False,C/196/S,TRAPPIST-1e,20.7,False,665,1050,1474,322,674,Jordan Benson,True
3781_01,Earth,False,A/90/P,PSO J318.5-22,8.1,False,1393,845,89,130,1052,Ethan Zhao,False
3781_02,Mars,True,C/36/S,TRAPPIST-1e,33.4,False,0,0,0,0,0,Remy Vivaldi,True
3782_01,Earth,True,E/137/S,TRAPPIST-1e,33.2,False,0,0,0,0,0,Ilya Komarov,True
3782_02,Mars,True,E/130/S,55 Cancri e,8.5,False,0,0,0,0,0,Kai Vega,True
3783_01,Earth,False,A/146/S,TRAPPIST-1e,17.4,False,1048,189,958,75,370,Kai Vega,False
3783_02,Europa,True,B/132/S,TRAPPIST-1e,26.4,False,0,0,0,0,0,Jordan Benson,True
3784_01,Mars,False,E/195/S,55 Cancri e,28.8,False,182,153,1292,902,1301,Ilya Komarov,False
3784_02,Earth,True,B/79/S,PSO J318.5-22,25.9,False,0,0,0,0,0,Remy Vivaldi,True
3785_01,Earth,True,D/20/P,TRAPPIST-1e,28.9,False,0,0,0,0,0,Mila Benson,True
3785_02,Mars,False,F/190/S,TRAPPIST-1e,39.3,False,525,605,1366,878,1075,Ethan Zhao,False
3786_01,Europa,False,C/34/P,TRAPPIST-1e,20.3,False,340,1339,541,224,260,Ilya Komarov,False
3786_02,Earth,False,D/21/S,TRAPPIST-1e,21.3,False,1270,1102,696,810,472,Nova Stark,False
3787_01,Mars,True,C/104/P,PSO J318.5-22,35.0,False,0,0,0,0,0,Kai Vega,False
3787_02,Earth,False,D/82/S,TRAPPIST-1e,20.8,False,16,343,1035,939,693,Leo Stark,False
3788_01,Earth,False,F/142/P,TRAPPIST-1e,27.3,False,1180,173,845,692,1008,Lara Xel'Naga,False
3788_02,Earth,False,B/15/S,PSO J318.5-22,30.2,False,280,1332,989,236,156,Mila Benson,True
3789_01,Europa,False,E/141/P,TRAPPIST-1e,38.6,False,1246,1234,336,1157,770,Priya Kaur,False
3789_02,Europa,False,D/186/P,PSO J318.5-22,30.7,False,494,546,1206,160,604,Remy Vivaldi,True
3790_01,Europa,False,F/146/P,PSO J318.5-22,37.0,False,1375,233,1432,1299,710,Ilya Komarov,False
3790_02,Mars,False,A/46/P,55 Cancri e,20.1,False,458,1476,412,1041,71,Hiro Tanaka,True
3791_01,Earth,False,A/60/P,55 Cancri e,35.4,True,833,1378,150,1284,1103,Kai Vega,False
3791_02,Mars,False,F/2/S,TRAPPIST-1e,29.4,False,1129,1426,719,129,1194,Ilya Komarov,False
3792_01,Europa,False,A/58/P,55 Cancri e,43.1,False,196,916,1069,273,132,Leo Stark,False
3792_02,Europa,False,B/140/P,PSO J318.5-22,29.2,False,263,366,824,4,268,Remy Vivaldi,True
3793_01,Mars,True,A/183/P,TRAPPIST-1e,32.2,False,0,0,0,0,0,Remy Vivaldi,False
3793_02,Europa,False,G/51/S,TRAPPIST-1e,33.4,False,1369,68,799,357,1409,Mila Benson,True
3794_01,Europa,False,E/74/S,55 Cancri e,23.1,False,255,418,210,910,583,Aria Lin,False
3794_02,Mars,True,A/166/P,TRAPPIST-1e,20.7,False,0,0,0,0,0,Hiro Tanaka,True
3795_01,Europa,False,G/149/P,TRAPPIST-1e,33.0,False,2,894,895,1093,51,Jordan Benson,False
3795_02,Mars,False,E/183/S,PSO J318.5-22,30.8,False,436,1401,1021,93,586,Hiro Tanaka,True
3796_01,Europa,True,A/10/P,TRAPPIST-1e,4.2,False,0,0,0,0,0,Remy Vivaldi,True
3796_02,Earth,False,G/173/S,TRAPPIST-1e,29.4,False,828,42,1393,403,1326,Ilya Komarov,False
3797_01,Earth,True,G/80/S,TRAPPIST-1e,32.5,True,0,0,0,0,0,Priya Kaur,True
3797_02,Europa,False,C/39/S,TRAPPIST-1e,19.7,False,542,101,345,602,441,Lara Xel'Naga,True
3798_01,Europa,False,G/127/S,55 Cancri e,37.1,False,1303,1112,1448,1308,670,Ethan Zhao,False
3798_02,Earth,True,B/130/P,TRAPPIST-1e,41.7,False,0,0,0,0,0,Jordan Benson,True
3799_01,Earth,False,A/3/S,PSO J318.5-22,27.0,False,651,900,1212,90,567,Hiro Tanaka,False
3799_02,Europa,False,B/62/S,TRAPPIST-1e,10.8,True,1188,547,1353,79,933,Ethan Zhao,False
3800_01,Earth,True,A/83/S,TRAPPIST-1e,18.3,False,0,0,0,0,0,Leo Stark,True
3800_02,Mars,False,C/73/P,55 Cancri e,29.7,False,1116,623,378,1232,193,Ilya Komarov,False
3801_01,Europa,False,E/107/P,PSO J318.5-22,28.5,False,520,918,478,1300,1152,Leo Stark,False
3801_02,Mars,False,E/107/P,PSO J318.5-22,18.1,False,1325,573,1383,842,1380,Kai Vega,True
3802_01,Europa,False,G/182/P,TRAPPIST-1e,13.1,False,895,1106,516,1023,895,Ethan Zhao,False
3802_02,Earth,True,F/8/P,TRAPPIST-1e,31.1,False,0,0,0,0,0,Aria Lin,True
3803_01,Earth,False,A/30/S,55 Cancri e,24.0,False,612,1164,604,620,999,Nova Stark,False
3803_02,Earth,False,G/130/P,TRAPPIST-1e,26.1,False,554,135,329,954,394,Leo Stark,False
3804_01,Mars,True,E/7/S,TRAPPIST-1e,37.2,False,0,0,0,0,0,Aria Lin,True
3804_02,Europa,False,A/122/P,TRAPPIST-1e,20.8,False,869,537,1069,667,243,Mila Benson,False
3805_01,Mars,True,A/135/S,55 Cancri e,26.8,False,0,0,0,0,0,Ilya Komarov,True
3805_02,Earth,False,B/43/S,TRAPPIST-1e,38.1,False,753,405,770,1069,748,Remy Vivaldi,False
3806_01,Earth,False,A/45/P,TRAPPIST-1e,43.3,False,702,819,53,1065,1372,Ethan Zhao,False
3806_02,Earth,True,G/55/S,55 Cancri e,32.2,False,0,0,0,0,0,Nova Stark,False
3807_01,Earth,False,D/80/P,PSO J318.5-22,22.1,False,1164,1311,1345,593,441,Nova Stark,False
3807_02,Earth,False,G/136/P,TRAPPIST-1e,31.9,False,166,565,1486,1479,72,Leo Stark,False
3808_01,Earth,True,A/80/P,TRAPPIST-1e,34.4,False,0,0,0,0,0,Remy Vivaldi,False
3808_02,Earth,False,A/184/P,TRAPPIST-1e,26.2,False,269,218,546,1206,1101,Aria Lin,False
3809_01,Europa,True,D/161/S,PSO J318.5-22,33.1,False,0,0,0,0,0,Remy Vivaldi,True
3809_02,Earth,True,A/171/S,55 Cancri e,14.4,False,0,0,0,0,0,Priya Kaur,True
3810_01,Europa,False,C/61/S,TRAPPIST-1e,33.7,False,848,885,461,584,915,Leo Stark,True
3810_02,Earth,False,G/138/P,PSO J318.5-22,33.5,False,37,425,433,1382,1054,Hiro Tanaka,True
3811_01,Earth,False,F/197/S,PSO J318.5-22,33.9,False,39,840,1446,905,1180,Remy Vivaldi,True
3811_02,Earth,True,G/158/P,PSO J318.5-22,30.3,False,0,0,0,0,0,Ethan Zhao,False
3812_01,Mars,False,G/142/S,PSO J318.5-22,7.3,False,101,759,717,88,344,Lara Xel'Naga,False
3812_02,Earth,False,A/96/P,55 Cancri e,26.6,False,799,1333,607,1463,158,Ilya Komarov,False
3813_01,Europa,False,F/40/S,55 Cancri e,17.4,False,864,54,575,32,557,Remy Vivaldi,False
3813_02,Europa,False,D/84/P,55 Cancri e,47.0,False,730,992,800,195,447,Nova Stark,False
3814_01,Europa,True,D/30/P,TRAPPIST-1e,15.8,False,0,0,0,0,0,Kai Vega,True
3814_02,Mars,False,E/58/S,TRAPPIST-1e,57.2,True,91,607,1251,285,873,Ilya Komarov,False
3815_01,Europa,False,F/16/P,PSO J318.5-22,42.9,True,139,834,265,1365,572,Ethan Zhao,False
3815_02,Earth,False,G/113/P,TRAPPIST-1e,36.2,False,534,522,15,560,877,Ethan Zhao,False
3816_01,Earth,True,C/93/P,PSO J318.5-22,33.5,False,0,0,0,0,0,Hiro Tanaka,True
3816_02,Earth,True,D/84/P,55 Cancri e,26.8,False,0,0,0,0,0,Lara Xel'Naga,False
3817_01,Earth,True,A/165/P,TRAPPIST-1e,15.8,False,0,0,0,0,0,Hiro Tanaka,True
3817_02,Europa,False,E/22/P,TRAPPIST-1e,39.0,True,1012,9,429,1491,48,Mila Benson,True
3818_01,Mars,False,F/69/P,PSO J318.5-22,26.3,False,1233,1162,36,217,1479,Ilya Komarov,False
3818_02,Europa,False,F/133/S,TRAPPIST-1e,40.8,False,1301,179,129,610,658,Nova Stark,True
3819_01,Mars,False,A/182/P,55 Cancri e,19.4,False,817,793,838,622,628,Jordan Benson,False
3819_02,Europa,True,E/182/S,TRAPPIST-1e,36.9,False,0,0,0,0,0,Remy Vivaldi,False
3820_01,Europa,True,C/126/S,PSO J318.5-22,39.5,False,0,0,0,0,0,Lara Xel'Naga,True
3820_02,Europa,False,G/191/P,PSO J318.5-22,0.8,False,818,598,933,428,1149,Lara Xel'Naga,True
3821_01,Mars,False,G/94/S,TRAPPIST-1e,25.9,False,1068,1339,1212,51,563,Nova Stark,False
3821_02,Earth,False,B/3/S,TRAPPIST-1e,37.1,False,1355,498,976,1341,1433,Kai Vega,False
3822_01,Mars,False,E/131/P,PSO J318.5-22,24.9,False,1367,1394,555,1315,1460,Ilya Komarov,True
3822_02,Earth,True,D/53/P,TRAPPIST-1e,5.8,False,0,0,0,0,0,Mila Benson,True
3823_01,Earth,True,A/13/P,PSO J318.5-22,16.6,False,0,0,0,0,0,Remy Vivaldi,True
3823_02,Earth,True,C/4/S,TRAPPIST-1e,14.5,False,0,0,0,0,0,Hiro Tanaka,True
3824_01,Mars,True,G/107/P,TRAPPIST-1e,27.1,False,0,0,0,0,0,Ethan Zhao,True
3824_02,Earth,True,A/86/P,TRAPPIST-1e,43.5,False,0,0,0,0,0,Aria Lin,False
3825_01,Earth,False,A/132/P,TRAPPIST-1e,43.8,False,937,1498,1048,824,1246,Priya Kaur,False
3825_02,Mars,True,D/21/P,55 Cancri e,14.8,False,0,0,0,0,0,Hiro Tanaka,False
3826_01,Europa,False,G/198/P,55 Cancri e,21.1,False,137,478,552,1326,386,Lara Xel'Naga,False
3826_02,Earth,False,B/90/S,TRAPPIST-1e,44.2,False,471,1357,308,886,700,Kai Vega,False
3827_01,Mars,False,B/195/S,TRAPPIST-1e,41.2,False,951,1078,785,1478,304,Lara Xel'Naga,True
3827_02,Earth,False,G/33/S,TRAPPIST-1e,25.6,False,101,774,1411,1231,1338,Kai Vega,True
3828_01,Earth,False,F/75/P,TRAPPIST-1e,15.7,False,1234,1395,596,977,1070,Nova Stark,False
3828_02,Europa,True,C/144/P,TRAPPIST-1e,27.2,False,0,0,0,0,0,Ethan Zhao,True
3829_01,Earth,False,E/91/S,PSO J318.5-22,30.0,False,1323,157,922,1270,567,Mila Benson,False
3829_02,Europa,False,A/65/P,PSO J318.5-22,48.2,False,1174,298,1077,1246,765,Ethan Zhao,True
3830_01,Earth,False,G/69/P,55 Cancri e,29.1,False,485,443,904,862,1161,Aria Lin,True
3830_02,Earth,False,F/199/P,PSO J318.5-22,8.6,False,925,291,1233,751,1234,Lara Xel'Naga,True
3831_01,Earth,False,A/185/S,55 Cancri e,29.7,False,123,67,474,357,1479,Remy Vivaldi,False
3831_02,Mars,True,F/64/S,TRAPPIST-1e,18.3,False,0,0,0,0,0,Nova Stark,True
3832_01,Europa,False,F/101/P,TRAPPIST-1e,26.8,False,1351,1353,426,1008,442,Jordan Benson,False
3832_02,Earth,False,F/91/S,55 Cancri e,37.0,False,600,1118,761,954,1474,Priya Kaur,True
3833_01,Mars,False,E/35/P,PSO J318.5-22,5.1,False,647,895,4,631,1394,Remy Vivaldi,False
3833_02,Mars,False,B/137/S,PSO J318.5-22,35.1,False,876,985,1211,25,161,Kai Vega,True
3834_01,Earth,False,G/47/S,TRAPPIST-1e,20.8,False,409,1096,1256,854,1129,Ilya Komarov,True
3834_02,Mars,False,E/167/P,TRAPPIST-1e,32.4,True,900,8,49,441,35,Leo Stark,False
3835_01,Earth,False,F/60/S,TRAPPIST-1e,32.8,False,753,1192,229,559,1173,Remy Vivaldi,False
3835_02,Earth,False,B/26/S,TRAPPIST-1e,35.8,False,207,1084,1140,238,866,Ilya Komarov,True
3836_01,Earth,False,C/136/P,TRAPPIST-1e,33.7,False,1316,1448,516,204,1203,Priya Kaur,False
3836_02,Mars,True,B/17/P,TRAPPIST-1e,31.4,False,0,0,0,0,0,Ethan Zhao,True
3837_01,Mars,True,C/175/S,PSO J318.5-22,14.3,False,0,0,0,0,0,Leo Stark,True
3837_02,Earth,False,A/103/P,55 Cancri e,33.9,False,1213,1203,1043,1382,6,Mila Benson,True
3838_01,Mars,False,G/72/P,PSO J318.5-22,33.5,False,295,569,1410,263,89,Aria Lin,False
3838_02,Earth,False,E/177/S,TRAPPIST-1e,22.0,False,852,1284,487,1364,1352,Hiro Tanaka,False
3839_01,Mars,True,F/87/S,TRAPPIST-1e,31.2,False,0,0,0,0,0,Ethan Zhao,True
3839_02,Earth,False,D/35/S,55 Cancri e,19.8,False,833,434,118,1070,1191,Priya Kaur,False
3840_01,Europa,False,D/189/S,TRAPPIST-1e,18.8,False,1319,1197,1418,529,302,Leo Stark,True
3840_02,Earth,False,D/57/P,TRAPPIST-1e,35.9,False,201,155,13,1043,755,Ethan Zhao,False
3841_01,Europa,False,D/90/S,TRAPPIST-1e,26.2,False,670,48,180,1417,1416,Ilya Komarov,False
3841_02,Earth,True,C/88/P,TRAPPIST-1e,23.7,False,0,0,0,0,0,Ilya Komarov,True
3842_01,Mars,False,D/154/P,PSO J318.5-22,23.3,False,583,470,1286,142,706,Ilya Komarov,False
3842_02,Earth,True,D/169/P,PSO J318.5-22,34.0,False,0,0,0,0,0,Mila Benson,True
3843_01,Mars,False,B/54/P,PSO J318.5-22,23.9,False,660,912,1130,1341,58,Ethan Zhao,False
3843_02,Earth,False,D/194/P,PSO J318.5-22,14.8,False,1015,257,792,1448,530,Leo Stark,True
3844_01,Earth,True,E/117/P,PSO J318.5-22,33.9,False,0,0,0,0,0,Leo Stark,True
3844_02,Europa,False,D/57/S,PSO J318.5-22,35.2,False,2,417,361,905,368,Mila Benson,False
3845_01,Europa,False,F/160/S,TRAPPIST-1e,51.5,False,896,1067,723,563,1176,Leo Stark,False
3845_02,Earth,True,C/115/S,55 Cancri e,40.7,False,0,0,0,0,0,Hiro Tanaka,True
3846_01,Earth,False,D/199/P,TRAPPIST-1e,57.1,False,1250,632,332,1492,14,Lara Xel'Naga,False
3846_02,Europa,False,A/140/S,55 Cancri e,23.5,False,1080,1353,1087,229,10,Lara Xel'Naga,False
3847_01,Mars,False,D/60/S,PSO J318.5-22,21.0,False,521,1077,766,1180,640,Ilya Komarov,False
3847_02,Earth,False,D/59/S,TRAPPIST-1e,24.8,False,569,404,1422,706,928,Leo Stark,True
3848_01,Mars,False,A/66/P,PSO J318.5-22,25.9,False,1112,592,185,894,78,Jordan Benson,False
3848_02,Mars,True,E/147/P,TRAPPIST-1e,17.0,False,0,0,0,0,0,Nova Stark,False
3849_01,Mars,False,A/165/S,55 Cancri e,33.7,True,1,515,755,65,245,Ilya Komarov,False
3849_02,Europa,False,F/129/S,TRAPPIST-1e,13.9,False,1453,571,1255,435,352,Lara Xel'Naga,False
3850_01,Europa,True,D/67/P,TRAPPIST-1e,8.0,False,0,0,0,0,0,Mila Benson,True
3850_02,Mars,True,B/46/S,TRAPPIST-1e,23.4,False,0,0,0,0,0,Leo Stark,True
3851_01,Europa,False,A/122/S,55 Cancri e,26.7,False,1106,73,1334,1477,25,Leo Stark,False
3851_02,Mars,False,D/14/S,TRAPPIST-1e,28.9,False,1449,1400,1266,834,627,Priya Kaur,True
3852_01,Europa,False,B/173/S,TRAPPIST-1e,26.1,False,265,549,1403,76,1072,Ethan Zhao,True
3852_02,Europa,False,E/20/S,TRAPPIST-1e,21.4,False,1013,1277,1403,1272,1095,Hiro Tanaka,False
3853_01,Mars,False,C/43/S,TRAPPIST-1e,27.0,False,995,869,298,733,1083,Hiro Tanaka,False
3853_02,Earth,False,F/175/S,TRAPPIST-1e,33.3,False,1380,156,341,973,893,Nova Stark,True
3854_01,Earth,True,E/35/S,TRAPPIST-1e,18.3,False,0,0,0,0,0,Leo Stark,True
3854_02,Earth,False,D/118/S,55 Cancri e,29.9,False,1479,916,1188,1051,1395,Hiro Tanaka,False
3855_01,Earth,False,D/139/P,55 Cancri e,36.3,False,1321,474,596,1372,635,Ethan Zhao,True
3855_02,Earth,True,A/115/S,55 Cancri e,27.7,False,0,0,0,0,0,Aria Lin,True
3856_01,Earth,True,A/166/P,PSO J318.5-22,36.4,False,0,0,0,0,0,Kai Vega,True
3856_02,Earth,False,B/64/S,TRAPPIST-1e,32.8,False,164,419,1394,1289,1302,Mila Benson,False
3857_01,Earth,True,C/87/S,TRAPPIST-1e,44.8,False,0,0,0,0,0,Jordan Benson,True
3857_02,Earth,True,C/166/P,55 Cancri e,14.7,False,0,0,0,0,0,Jordan Benson,False
3858_01,Mars,False,C/67/S,TRAPPIST-1e,39.1,False,1326,1238,27,780,497,Nova Stark,True
3858_02,Europa,False,D/184/P,55 Cancri e,15.1,False,536,518,193,591,441,Hiro Tanaka,False
3859_01,Earth,False,F/46/S,TRAPPIST-1e,19.0,False,1317,13,910,139,1394,Hiro Tanaka,False
3859_02,Mars,False,D/40/P,PSO J318.5-22,27.8,False,1450,1120,696,1365,869,Remy Vivaldi,False
3860_01,Earth,True,B/3/S,TRAPPIST-1e,37.1,False,0,0,0,0,0,Lara Xel'Naga,True
3860_02,Mars,False,E/160/S,55 Cancri e,37.6,True,81,1203,957,897,966,Aria Lin,False
3861_01,Earth,False,E/187/P,55 Cancri e,37.3,False,328,1272,71,132,1263,Remy Vivaldi,False
3861_02,Mars,True,C/78/P,55 Cancri e,41.8,False,0,0,0,0,0,Jordan Benson,True
3862_01,Mars,True,E/158/P,TRAPPIST-1e,42.9,False,0,0,0,0,0,Priya Kaur,True
3862_02,Earth,False,A/49/P,TRAPPIST-1e,22.1,False,1034,1491,1430,940,26,Ilya Komarov,False
3863_01,Mars,False,A/87/P,PSO J318.5-22,43.8,False,121,750,105,790,1059,Ilya Komarov,False
3863_02,Europa,False,F/160/S,TRAPPIST-1e,45.0,False,71,567,1190,1244,75,Kai Vega,False
3864_01,Europa,False,A/59/S,PSO J318.5-22,34.5,False,452,765,486,667,1497,Ilya Komarov,True
3864_02,Mars,True,A/65/P,TRAPPIST-1e,32.1,False,0,0,0,0,0,Remy Vivaldi,True
3865_01,Europa,False,F/176/S,PSO J318.5-22,49.5,False,970,489,375,230,701,Mila Benson,False
3865_02,Europa,True,B/37/P,TRAPPIST-1e,22.5,False,0,0,0,0,0,Ethan Zhao,False
3866_01,Mars,False,C/140/S,TRAPPIST-1e,29.1,False,1103,1233,1320,1195,1112,Ethan Zhao,True
3866_02,Earth,True,D/135/P,PSO J318.5-22,26.8,False,0,0,0,0,0,Lara Xel'Naga,False
3867_01,Earth,False,D/166/S,TRAPPIST-1e,42.0,False,53,195,844,297,1453,Ilya Komarov,True
3867_02,Europa,False,F/161/S,TRAPPIST-1e,30.2,False,536,578,499,623,840,Leo Stark,True
3868_01,Earth,False,B/72/P,TRAPPIST-1e,35.9,False,407,278,1468,676,940,Hiro Tanaka,False
3868_02,Earth,True,D/179/S,TRAPPIST-1e,34.1,False,0,0,0,0,0,Mila Benson,True
3869_01,Europa,False,F/10/P,PSO J318.5-22,32.1,False,1293,486,547,1178,985,Leo Stark,False
3869_02,Earth,True,D/40/S,TRAPPIST-1e,26.4,False,0,0,0,0,0,Leo Stark,True
3870_01,Mars,False,C/30/P,PSO J318.5-22,9.8,False,843,1125,1099,65,814,Remy Vivaldi,False
3870_02,Earth,False,G/172/P,TRAPPIST-1e,28.9,False,1174,901,436,789,1091,Priya Kaur,False
3871_01,Europa,False,B/158/P,TRAPPIST-1e,17.9,False,97,1032,926,760,426,Lara Xel'Naga,True
3871_02,Earth,True,D/8/S,PSO J318.5-22,18.5,False,0,0,0,0,0,Ethan Zhao,True
3872_01,Europa,False,D/5/S,TRAPPIST-1e,23.4,False,562,227,705,1261,1404,Remy Vivaldi,True
3872_02,Earth,False,B/198/S,TRAPPIST-1e,31.4,False,1410,668,253,1331,1337,Hiro Tanaka,False
3873_01,Earth,False,F/176/P,55 Cancri e,25.1,False,326,943,1269,601,101,Nova Stark,False
3873_02,Mars,False,B/31/S,TRAPPIST-1e,21.0,False,1253,387,1234,648,1453,Lara Xel'Naga,False
